position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_101,-2465.81,-544.8652,1.5,13,36.1,50.32412083204772,34.4,5.1,41,hot,2017-08-15 13:00:00
position_102,-2465.81,-539.8652,1.5,13,36.6,52.54729336773759,34.4,5.1,41,hot,2017-08-15 13:00:00
position_103,-2465.81,-534.8652,1.5,13,36.3,51.388366481474606,34.4,5.1,41,hot,2017-08-15 13:00:00
position_104,-2465.81,-529.8652,1.5,13,35.5,47.3874958845271,34.4,5.1,41,hot,2017-08-15 13:00:00
position_105,-2465.81,-524.8652,1.5,13,35.6,47.86001234070967,34.4,5.1,41,hot,2017-08-15 13:00:00
position_106,-2465.81,-519.8652,1.5,13,35.5,47.80946512149359,34.4,5.1,41,hot,2017-08-15 13:00:00
position_107,-2465.81,-514.8652,1.5,13,35.6,48.01634477177885,34.4,5.1,41,hot,2017-08-15 13:00:00
position_108,-2465.81,-509.86519999999996,1.5,13,36.1,50.57210728798044,34.4,5.1,41,hot,2017-08-15 13:00:00
position_109,-2465.81,-504.86519999999996,1.5,13,36.2,51.09245908548223,34.4,5.1,41,hot,2017-08-15 13:00:00
position_110,-2465.81,-499.86519999999996,1.5,13,35.7,48.734830580029445,34.4,5.1,41,hot,2017-08-15 13:00:00
position_111,-2465.81,-494.86519999999996,1.5,13,35.8,49.07208039608786,34.4,5.1,41,hot,2017-08-15 13:00:00
position_112,-2465.81,-489.86519999999996,1.5,13,35.6,48.25197213396774,34.4,5.1,41,hot,2017-08-15 13:00:00
position_113,-2465.81,-484.86519999999996,1.5,13,35.4,47.007379323244095,34.4,5.1,41,hot,2017-08-15 13:00:00
position_114,-2465.81,-479.86519999999996,1.5,13,34.8,44.416199717653875,34.4,5.1,41,hot,2017-08-15 13:00:00
position_115,-2465.81,-474.86519999999996,1.5,13,34.7,43.77573225102759,34.4,5.1,41,hot,2017-08-15 13:00:00
position_116,-2465.81,-469.86519999999996,1.5,13,33.4,37.478524143183904,34.4,5.1,41,hot,2017-08-15 13:00:00
position_117,-2465.81,-464.86519999999996,1.5,13,33.5,38.248689733650345,34.4,5.1,41,hot,2017-08-15 13:00:00
