position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_127,-5039.535,-1038.031,1.5,13,37.5,56.7874969066732,34.4,5.1,41,hot,2017-08-15 13:00:00
position_128,-5039.535,-1028.031,1.5,13,37.3,56.12568968096898,34.4,5.1,41,hot,2017-08-15 13:00:00
position_129,-5039.535,-1018.031,1.5,13,36.9,53.94418511584243,34.4,5.1,41,hot,2017-08-15 13:00:00
position_130,-5039.535,-1008.031,1.5,13,37.1,54.932352181577,34.4,5.1,41,hot,2017-08-15 13:00:00
position_131,-5039.535,-998.031,1.5,13,37.1,55.09419565679325,34.4,5.1,41,hot,2017-08-15 13:00:00
position_132,-5039.535,-988.031,1.5,13,37.1,54.925311274174895,34.4,5.1,41,hot,2017-08-15 13:00:00
position_133,-5039.535,-978.031,1.5,13,37.1,55.087583028139775,34.4,5.1,41,hot,2017-08-15 13:00:00
position_134,-5039.535,-968.031,1.5,13,37.0,54.47374769455061,34.4,5.1,41,hot,2017-08-15 13:00:00
position_135,-5039.535,-958.031,1.5,13,36.8,53.56316616087817,34.4,5.1,41,hot,2017-08-15 13:00:00
position_136,-5039.535,-948.031,1.5,13,36.3,51.22168092019786,34.4,5.1,41,hot,2017-08-15 13:00:00
position_137,-5039.535,-938.031,1.5,13,36.3,51.410678607796,34.4,5.1,41,hot,2017-08-15 13:00:00
position_138,-5039.535,-928.031,1.5,13,35.8,49.23262581104014,34.4,5.1,41,hot,2017-08-15 13:00:00
position_139,-5039.535,-918.031,1.5,13,36.1,50.624415542777314,34.4,5.1,41,hot,2017-08-15 13:00:00
position_140,-5039.535,-908.031,1.5,13,35.0,45.36349775530593,34.4,5.1,41,hot,2017-08-15 13:00:00
position_141,-5039.535,-898.031,1.5,13,35.4,47.18582532011851,34.4,5.1,41,hot,2017-08-15 13:00:00
position_142,-5039.535,-888.031,1.5,13,35.0,45.40238210177746,34.4,5.1,41,hot,2017-08-15 13:00:00
position_143,-5039.535,-878.031,1.5,13,36.3,51.55905170783763,34.4,5.1,41,hot,2017-08-15 13:00:00
position_144,-5039.535,-868.031,1.5,13,32.8,34.71030815569835,34.4,5.1,41,hot,2017-08-15 13:00:00
position_145,-5039.535,-858.031,1.5,13,35.9,49.39222467505084,34.4,5.1,41,hot,2017-08-15 13:00:00
position_146,-5039.535,-848.031,1.5,13,35.7,48.78993563732873,34.4,5.1,41,hot,2017-08-15 13:00:00
position_147,-5039.535,-838.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_148,-5039.535,-828.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_149,-5039.535,-818.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_150,-5039.535,-808.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_151,-5039.535,-798.031,1.5,13,35.2,46.42450283476955,34.4,5.1,41,hot,2017-08-15 13:00:00
position_152,-5039.535,-788.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_153,-5039.535,-778.031,1.5,13,35.3,46.65615784680584,34.4,5.1,41,hot,2017-08-15 13:00:00
position_154,-5039.535,-768.031,1.5,13,35.5,47.39654144817113,34.4,5.1,41,hot,2017-08-15 13:00:00
position_155,-5039.535,-758.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_156,-5039.535,-748.031,1.5,13,35.4,47.37980314249212,34.4,5.1,41,hot,2017-08-15 13:00:00
position_157,-5039.535,-738.031,1.5,13,36.3,51.53192779660746,34.4,5.1,41,hot,2017-08-15 13:00:00
position_158,-5039.535,-728.031,1.5,13,36.4,51.77063988209972,34.4,5.1,41,hot,2017-08-15 13:00:00
position_159,-5039.535,-718.031,1.5,13,36.6,52.89457795736641,34.4,5.1,41,hot,2017-08-15 13:00:00
